0,3.5,0.5,0.2,0.1,0.2,0.5,0.5,0.2,0.5,0.2,0.2,0.4,3.5,1.5,0.7,0.8,2,1.3,0.7,38.437,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.436,38.435,38.435,38.435,38.435,38.435,38.435,35,5,2,1,2,5,5,2,5,2,2,4,35,15,7,8,20,13,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,3.5,0.5,0.2,0.1,0.2,0.5,0.5,0.2,0.5,0.2,0.2,0.4,3.5,1.5,0.7,0.8,2,1.3,0.7,38.437,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.436,38.435,38.435,38.435,38.435,38.435,38.435,35,5,2,1,2,5,5,2,5,2,2,4,35,15,7,8,20,13,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,3.5,0.5,0.2,0.1,0.2,0.5,0.5,0.2,0.5,0.2,0.2,0.4,3.5,1.5,0.7,0.8,2,1.3,0.7,38.437,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.436,38.435,38.435,38.435,38.435,38.435,38.435,35,5,2,1,2,5,5,2,5,2,2,4,35,15,7,8,20,13,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,3.5,0.5,0.2,0.1,0.2,0.5,0.5,0.2,0.5,0.2,0.2,0.4,3.5,1.5,0.7,0.8,2,1.3,0.7,38.437,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.436,38.435,38.435,38.435,38.435,38.435,38.435,35,5,2,1,2,5,5,2,5,2,2,4,35,15,7,8,20,13,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,3.5,0.5,0.2,0.1,0.2,0.5,0.5,0.2,0.5,0.2,0.2,0.4,3.5,1.5,0.7,0.8,2,1.3,0.7,38.437,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.436,38.435,38.435,38.435,38.435,38.435,38.435,35,5,2,1,2,5,5,2,5,2,2,4,35,15,7,8,20,13,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,3.5,0.5,0.2,0.1,0.2,0.5,0.5,0.2,0.5,0.2,0.2,0.4,3.5,1.5,0.7,0.8,2,1.3,0.7,38.437,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.435,38.436,38.435,38.435,38.435,38.435,38.435,38.435,35,5,2,1,2,5,5,2,5,2,2,4,35,15,7,8,20,13,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,2.8149,0.2,0.3022,0.1,0.2133,0.4266,0.4266,0.3022,0.2,0.2,0.2,0.244,2.8149,1.2421,0.5022,0.7399,1.5728,0.844,0.4,80.652,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,28.149,2,3.022,1,2.133,4.266,4.266,3.022,2,2,2,2.44,28.149,12.421,5.022,7.399,15.728,8.44,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,2.8149,0.2,0.3022,0.1,0.2133,0.4266,0.4266,0.3022,0.2,0.2,0.2,0.244,2.8149,1.2421,0.5022,0.7399,1.5728,0.844,0.4,80.652,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,28.149,2,3.022,1,2.133,4.266,4.266,3.022,2,2,2,2.44,28.149,12.421,5.022,7.399,15.728,8.44,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,2.8149,0.2,0.3022,0.1,0.2133,0.4266,0.4266,0.3022,0.2,0.2,0.2,0.244,2.8149,1.2421,0.5022,0.7399,1.5728,0.844,0.4,80.652,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,28.149,2,3.022,1,2.133,4.266,4.266,3.022,2,2,2,2.44,28.149,12.421,5.022,7.399,15.728,8.44,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,2.8149,0.2,0.3022,0.1,0.2133,0.4266,0.4266,0.3022,0.2,0.2,0.2,0.244,2.8149,1.2421,0.5022,0.7399,1.5728,0.844,0.4,80.652,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,28.149,2,3.022,1,2.133,4.266,4.266,3.022,2,2,2,2.44,28.149,12.421,5.022,7.399,15.728,8.44,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,2.8149,0.2,0.3022,0.1,0.2133,0.4266,0.4266,0.3022,0.2,0.2,0.2,0.244,2.8149,1.2421,0.5022,0.7399,1.5728,0.844,0.4,80.652,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,28.149,2,3.022,1,2.133,4.266,4.266,3.022,2,2,2,2.44,28.149,12.421,5.022,7.399,15.728,8.44,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,2.8149,0.2,0.3022,0.1,0.2133,0.4266,0.4266,0.3022,0.2,0.2,0.2,0.244,2.8149,1.2421,0.5022,0.7399,1.5728,0.844,0.4,80.652,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,80.651,28.149,2,3.022,1,2.133,4.266,4.266,3.022,2,2,2,2.44,28.149,12.421,5.022,7.399,15.728,8.44,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,2.7468,0.2,0.4088,1.3128e-06,0.2512,0.3625,0.3625,0.4088,0.2,0.2,0.2,0.153,2.7468,1.2225,0.6088,0.6137,1.5243,0.753,0.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,27.468,2,4.088,1.3128e-05,2.512,3.625,3.625,4.088,2,2,2,1.53,27.468,12.225,6.088,6.137,15.243,7.53,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7800,2.7479,0.2,0.4088,0.00096577,0.2512,0.3625,0.3625,0.4088,0.2,0.2,0.2,0.153,2.7479,1.2236,0.6088,0.6148,1.5243,0.753,0.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,27.479,2,4.088,0.0096577,2.512,3.625,3.625,4.088,2,2,2,1.53,27.479,12.236,6.088,6.148,15.243,7.53,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
