0,3.3,0.1,0.2,0.2,0.5,0.5,0.4,0.5,0.1,0.2,0.4,0.2,3.3,1.5,0.3,1.2,1.8,0.9,0.3,35.804,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.803,35.802,35.802,35.802,35.802,35.802,35.802,33,1,2,2,5,5,4,5,1,2,4,2,33,15,3,12,18,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,3.3,0.1,0.2,0.2,0.5,0.5,0.4,0.5,0.1,0.2,0.4,0.2,3.3,1.5,0.3,1.2,1.8,0.9,0.3,35.804,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.803,35.802,35.802,35.802,35.802,35.802,35.802,33,1,2,2,5,5,4,5,1,2,4,2,33,15,3,12,18,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,3.3,0.1,0.2,0.2,0.5,0.5,0.4,0.5,0.1,0.2,0.4,0.2,3.3,1.5,0.3,1.2,1.8,0.9,0.3,35.804,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.803,35.802,35.802,35.802,35.802,35.802,35.802,33,1,2,2,5,5,4,5,1,2,4,2,33,15,3,12,18,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,3.3,0.1,0.2,0.2,0.5,0.5,0.4,0.5,0.1,0.2,0.4,0.2,3.3,1.5,0.3,1.2,1.8,0.9,0.3,35.804,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.803,35.802,35.802,35.802,35.802,35.802,35.802,33,1,2,2,5,5,4,5,1,2,4,2,33,15,3,12,18,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,3.3,0.1,0.2,0.2,0.5,0.5,0.4,0.5,0.1,0.2,0.4,0.2,3.3,1.5,0.3,1.2,1.8,0.9,0.3,35.804,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.803,35.802,35.802,35.802,35.802,35.802,35.802,33,1,2,2,5,5,4,5,1,2,4,2,33,15,3,12,18,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,3.3,0.1,0.2,0.2,0.5,0.5,0.4,0.5,0.1,0.2,0.4,0.2,3.3,1.5,0.3,1.2,1.8,0.9,0.3,35.804,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.802,35.803,35.802,35.802,35.802,35.802,35.802,35.802,33,1,2,2,5,5,4,5,1,2,4,2,33,15,3,12,18,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,2.5423,0.1521,0.35,0.3022,0.2,0.2,0.244,0.2,0.1,0.2,0.244,0.35,2.5423,1.2043,0.5021,0.7022,1.338,0.894,0.3,60.948,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,25.423,1.521,3.5,3.022,2,2,2.44,2,1,2,2.44,3.5,25.423,12.043,5.021,7.022,13.38,8.94,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,2.5423,0.1521,0.35,0.3022,0.2,0.2,0.244,0.2,0.1,0.2,0.244,0.35,2.5423,1.2043,0.5021,0.7022,1.338,0.894,0.3,60.948,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,25.423,1.521,3.5,3.022,2,2,2.44,2,1,2,2.44,3.5,25.423,12.043,5.021,7.022,13.38,8.94,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,2.5423,0.1521,0.35,0.3022,0.2,0.2,0.244,0.2,0.1,0.2,0.244,0.35,2.5423,1.2043,0.5021,0.7022,1.338,0.894,0.3,60.948,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,25.423,1.521,3.5,3.022,2,2,2.44,2,1,2,2.44,3.5,25.423,12.043,5.021,7.022,13.38,8.94,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,2.5423,0.1521,0.35,0.3022,0.2,0.2,0.244,0.2,0.1,0.2,0.244,0.35,2.5423,1.2043,0.5021,0.7022,1.338,0.894,0.3,60.948,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,60.947,25.423,1.521,3.5,3.022,2,2,2.44,2,1,2,2.44,3.5,25.423,12.043,5.021,7.022,13.38,8.94,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
