0,6.7,0.3,0.1,0.2,0.099999,0.2,0.2,0.2,0.5,0.2,0.2,0.5,6.7,4.9,0.4,4.5,1.8,1.4,0.7,94.552,94.551,94.551,94.551,94.55,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,67,3,1,2,0.99999,2,2,2,5,2,2,5,67,49,4,45,18,14,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
600,6.7,0.3,0.1,0.2,0.099999,0.2,0.2,0.2,0.5,0.2,0.2,0.5,6.7,4.9,0.4,4.5,1.8,1.4,0.7,94.552,94.551,94.551,94.551,94.55,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,67,3,1,2,0.99999,2,2,2,5,2,2,5,67,49,4,45,18,14,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
1200,6.7,0.3,0.1,0.2,0.099999,0.2,0.2,0.2,0.5,0.2,0.2,0.5,6.7,4.9,0.4,4.5,1.8,1.4,0.7,94.552,94.551,94.551,94.551,94.55,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,67,3,1,2,0.99999,2,2,2,5,2,2,5,67,49,4,45,18,14,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
1800,6.7,0.3,0.1,0.2,0.099999,0.2,0.2,0.2,0.5,0.2,0.2,0.5,6.7,4.9,0.4,4.5,1.8,1.4,0.7,94.552,94.551,94.551,94.551,94.55,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,67,3,1,2,0.99999,2,2,2,5,2,2,5,67,49,4,45,18,14,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
2400,6.7,0.3,0.1,0.2,0.099999,0.2,0.2,0.2,0.5,0.2,0.2,0.5,6.7,4.9,0.4,4.5,1.8,1.4,0.7,94.552,94.551,94.551,94.551,94.55,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,67,3,1,2,0.99999,2,2,2,5,2,2,5,67,49,4,45,18,14,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
3000,6.7,0.3,0.1,0.2,0.099999,0.2,0.2,0.2,0.5,0.2,0.2,0.5,6.7,4.9,0.4,4.5,1.8,1.4,0.7,94.552,94.551,94.551,94.551,94.55,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,94.551,67,3,1,2,0.99999,2,2,2,5,2,2,5,67,49,4,45,18,14,7,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
3600,6.3698,0.3411,0.1,0.35,0.1521,0.2133,0.2,0.2133,0.2,0.2,0.2,0.2,6.3698,5.1565,0.4411,4.7154,1.2133,0.8,0.4,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.698,3.411,1,3.5,1.521,2.133,2,2.133,2,2,2,2,63.698,51.565,4.411,47.154,12.133,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
4200,6.3698,0.3411,0.1,0.35,0.1521,0.2133,0.2,0.2133,0.2,0.2,0.2,0.2,6.3698,5.1565,0.4411,4.7154,1.2133,0.8,0.4,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.698,3.411,1,3.5,1.521,2.133,2,2.133,2,2,2,2,63.698,51.565,4.411,47.154,12.133,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
4800,6.3698,0.3411,0.1,0.35,0.1521,0.2133,0.2,0.2133,0.2,0.2,0.2,0.2,6.3698,5.1565,0.4411,4.7154,1.2133,0.8,0.4,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.698,3.411,1,3.5,1.521,2.133,2,2.133,2,2,2,2,63.698,51.565,4.411,47.154,12.133,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
5400,6.3698,0.3411,0.1,0.35,0.1521,0.2133,0.2,0.2133,0.2,0.2,0.2,0.2,6.3698,5.1565,0.4411,4.7154,1.2133,0.8,0.4,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.302,63.303,63.302,63.302,63.302,63.302,63.302,63.302,63.698,3.411,1,3.5,1.521,2.133,2,2.133,2,2,2,2,63.698,51.565,4.411,47.154,12.133,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,700,0,1
