0,6.6,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.2,0.5,6.6,5,0.7,0.3,1.6,1.3,0.6,32.837,32.836,32.836,32.836,32.836,32.836,32.837,32.837,32.837,32.837,32.837,32.837,32.837,32.836,32.836,32.836,32.837,32.837,32.837,66,5,2,1,1,1,2,1,1,5,2,5,66,50,7,3,16,13,6,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
600,6.6,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.2,0.5,6.6,5,0.7,0.3,1.6,1.3,0.6,32.837,32.836,32.836,32.836,32.836,32.836,32.837,32.837,32.837,32.837,32.837,32.837,32.837,32.836,32.836,32.836,32.837,32.837,32.837,66,5,2,1,1,1,2,1,1,5,2,5,66,50,7,3,16,13,6,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
1200,6.6,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.2,0.5,6.6,5,0.7,0.3,1.6,1.3,0.6,32.837,32.836,32.836,32.836,32.836,32.836,32.837,32.837,32.837,32.837,32.837,32.837,32.837,32.836,32.836,32.836,32.837,32.837,32.837,66,5,2,1,1,1,2,1,1,5,2,5,66,50,7,3,16,13,6,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
1800,6.6,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.2,0.5,6.6,5,0.7,0.3,1.6,1.3,0.6,32.837,32.836,32.836,32.836,32.836,32.836,32.837,32.837,32.837,32.837,32.837,32.837,32.837,32.836,32.836,32.836,32.837,32.837,32.837,66,5,2,1,1,1,2,1,1,5,2,5,66,50,7,3,16,13,6,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
2400,6.6,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.2,0.5,6.6,5,0.7,0.3,1.6,1.3,0.6,32.837,32.836,32.836,32.836,32.836,32.836,32.837,32.837,32.837,32.837,32.837,32.837,32.837,32.836,32.836,32.836,32.837,32.837,32.837,66,5,2,1,1,1,2,1,1,5,2,5,66,50,7,3,16,13,6,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
3000,6.6,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.2,0.5,6.6,5,0.7,0.3,1.6,1.3,0.6,32.837,32.836,32.836,32.836,32.836,32.836,32.837,32.837,32.837,32.837,32.837,32.837,32.837,32.836,32.836,32.836,32.837,32.837,32.837,66,5,2,1,1,1,2,1,1,5,2,5,66,50,7,3,16,13,6,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
3600,5.8441,0.2,0.2133,0.1521,0.1521,0.1,0.2133,0.1,0.1,0.2,0.2133,0.2,5.8441,4.8175,0.4133,0.4042,1.0266,0.7133,0.3,57.955,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,58.441,2,2.133,1.521,1.521,1,2.133,1,1,2,2.133,2,58.441,48.175,4.133,4.042,10.266,7.133,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
4200,5.8441,0.2,0.2133,0.1521,0.1521,0.1,0.2133,0.1,0.1,0.2,0.2133,0.2,5.8441,4.8175,0.4133,0.4042,1.0266,0.7133,0.3,57.955,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,58.441,2,2.133,1.521,1.521,1,2.133,1,1,2,2.133,2,58.441,48.175,4.133,4.042,10.266,7.133,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
4800,5.8441,0.2,0.2133,0.1521,0.1521,0.1,0.2133,0.1,0.1,0.2,0.2133,0.2,5.8441,4.8175,0.4133,0.4042,1.0266,0.7133,0.3,57.955,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,58.441,2,2.133,1.521,1.521,1,2.133,1,1,2,2.133,2,58.441,48.175,4.133,4.042,10.266,7.133,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
5400,5.8441,0.2,0.2133,0.1521,0.1521,0.1,0.2133,0.1,0.1,0.2,0.2133,0.2,5.8441,4.8175,0.4133,0.4042,1.0266,0.7133,0.3,57.955,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,57.954,58.441,2,2.133,1.521,1.521,1,2.133,1,1,2,2.133,2,58.441,48.175,4.133,4.042,10.266,7.133,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
