0,1.05,0.3,0.2,0.15,0.4,1.05,0.55,0.5,55.355,55.355,55.355,55.355,55.355,55.355,55.355,55.355,10.5,3,2,1.5,4,10.5,5.5,5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1.05,0.3,0.2,0.15,0.4,1.05,0.55,0.5,55.355,55.355,55.355,55.355,55.355,55.355,55.355,55.355,10.5,3,2,1.5,4,10.5,5.5,5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.05,0.3,0.2,0.15,0.4,1.05,0.55,0.5,55.355,55.355,55.355,55.355,55.355,55.355,55.355,55.355,10.5,3,2,1.5,4,10.5,5.5,5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1.05,0.3,0.2,0.15,0.4,1.05,0.55,0.5,55.355,55.355,55.355,55.355,55.355,55.355,55.355,55.355,10.5,3,2,1.5,4,10.5,5.5,5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,1.05,0.3,0.2,0.15,0.4,1.05,0.55,0.5,55.355,55.355,55.355,55.355,55.355,55.355,55.355,55.355,10.5,3,2,1.5,4,10.5,5.5,5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,1.05,0.3,0.2,0.15,0.4,1.05,0.55,0.5,55.355,55.355,55.355,55.355,55.355,55.355,55.355,55.355,10.5,3,2,1.5,4,10.5,5.5,5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.3016,0.525,0.2,0.15,0.4266,1.3016,0.5766,0.725,59.027,59.027,59.027,59.027,59.027,59.027,59.027,59.027,13.016,5.25,2,1.5,4.266,13.016,5.766,7.25,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,1.3016,0.525,0.2,0.15,0.4266,1.3016,0.5766,0.725,59.027,59.027,59.027,59.027,59.027,59.027,59.027,59.027,13.016,5.25,2,1.5,4.266,13.016,5.766,7.25,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,1.3016,0.525,0.2,0.15,0.4266,1.3016,0.5766,0.725,59.027,59.027,59.027,59.027,59.027,59.027,59.027,59.027,13.016,5.25,2,1.5,4.266,13.016,5.766,7.25,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,1.3016,0.525,0.2,0.15,0.4266,1.3016,0.5766,0.725,59.027,59.027,59.027,59.027,59.027,59.027,59.027,59.027,13.016,5.25,2,1.5,4.266,13.016,5.766,7.25,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,1.3016,0.525,0.2,0.15,0.4266,1.3016,0.5766,0.725,59.027,59.027,59.027,59.027,59.027,59.027,59.027,59.027,13.016,5.25,2,1.5,4.266,13.016,5.766,7.25,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,1.3016,0.525,0.2,0.15,0.4266,1.3016,0.5766,0.725,59.027,59.027,59.027,59.027,59.027,59.027,59.027,59.027,13.016,5.25,2,1.5,4.266,13.016,5.766,7.25,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,1.2524,0.75,1.4893e-07,1.0921e-06,0.5024,1.2524,0.5024,0.75,60.257,60.257,60.257,60.257,60.257,60.257,60.257,60.257,12.524,7.5,1.4893e-06,1.0921e-05,5.024,12.524,5.024,7.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7800,1.2534,0.75,0.00096577,5.0241e-07,0.5024,1.2534,0.50251,0.75087,60.257,60.257,60.257,60.257,60.257,60.257,60.257,60.257,12.534,7.5,0.0096577,5.0241e-06,5.024,12.534,5.0251,7.5087,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,1.2524,0.75,-3.5922e-08,2.3113e-07,0.5024,1.2524,0.50238,0.75,60.257,60.257,60.257,60.257,60.257,60.257,60.257,60.257,12.524,7.5,-3.5922e-07,2.3113e-06,5.024,12.524,5.0238,7.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000,1.2537,0.75,0.00096577,0,0.5024,1.2537,0.50295,0.75078,60.257,60.257,60.257,60.257,60.257,60.257,60.257,60.257,12.537,7.5,0.0096577,0,5.024,12.537,5.0295,7.5078,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9600,1.2532,0.75,-3.5922e-08,0.00048288,0.5024,1.2532,0.50321,0.75,60.257,60.257,60.257,60.257,60.257,60.257,60.257,60.257,12.532,7.5,-3.5922e-07,0.0048288,5.024,12.532,5.0321,7.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
