0,6.6,0.45,0.4,0.75,1,6.6,5.75,0.85,47.883,47.77,47.77,47.723,47.658,47.772,47.725,47.771,66,4.5,4,7.5,10,66,57.5,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
600,6.6,0.45,0.4,0.75,1,6.6,5.75,0.85,47.883,47.77,47.77,47.723,47.658,47.772,47.725,47.771,66,4.5,4,7.5,10,66,57.5,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
1200,6.6,0.45,0.4,0.75,1,6.6,5.75,0.85,47.883,47.77,47.77,47.723,47.658,47.772,47.725,47.771,66,4.5,4,7.5,10,66,57.5,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
1800,6.6,0.45,0.4,0.75,1,6.6,5.75,0.85,47.883,47.77,47.77,47.723,47.658,47.772,47.725,47.771,66,4.5,4,7.5,10,66,57.5,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
2400,6.6,0.45,0.4,0.75,1,6.6,5.75,0.85,47.883,47.77,47.77,47.723,47.658,47.772,47.725,47.771,66,4.5,4,7.5,10,66,57.5,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
3000,6.6,0.45,0.4,0.75,1,6.6,5.75,0.85,47.883,47.77,47.77,47.723,47.658,47.772,47.725,47.771,66,4.5,4,7.5,10,66,57.5,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
3600,6.4047,0.51165,0.4,0.6399,0.8532,6.4047,5.4931,0.91165,56.322,56.215,56.215,56.172,56.111,56.217,56.173,56.216,64.047,5.1165,4,6.399,8.532,64.047,54.931,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
4200,6.4047,0.51165,0.4,0.6399,0.8532,6.4047,5.4931,0.91165,56.322,56.215,56.215,56.172,56.111,56.217,56.173,56.216,64.047,5.1165,4,6.399,8.532,64.047,54.931,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
4800,6.4047,0.51165,0.4,0.6399,0.8532,6.4047,5.4931,0.91165,56.322,56.215,56.215,56.172,56.111,56.217,56.173,56.216,64.047,5.1165,4,6.399,8.532,64.047,54.931,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
5400,6.4047,0.51165,0.4,0.6399,0.8532,6.4047,5.4931,0.91165,56.322,56.215,56.215,56.172,56.111,56.217,56.173,56.216,64.047,5.1165,4,6.399,8.532,64.047,54.931,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
6000,6.4047,0.51165,0.4,0.6399,0.8532,6.4047,5.4931,0.91165,56.322,56.215,56.215,56.172,56.111,56.217,56.173,56.216,64.047,5.1165,4,6.399,8.532,64.047,54.931,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
6600,6.4047,0.51165,0.4,0.6399,0.8532,6.4047,5.4931,0.91165,56.322,56.215,56.215,56.172,56.111,56.217,56.173,56.216,64.047,5.1165,4,6.399,8.532,64.047,54.931,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
7200,6.2518,0.58305,0.4,0.54375,0.725,6.2518,5.2687,0.98305,60.314,60.211,60.211,60.172,60.114,60.214,60.173,60.212,62.518,5.8305,4,5.4375,7.25,62.518,52.687,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
7800,6.2518,0.58305,0.4,0.54375,0.725,6.2518,5.2687,0.98305,60.314,60.211,60.211,60.172,60.114,60.214,60.173,60.212,62.518,5.8305,4,5.4375,7.25,62.518,52.687,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
8400,6.2518,0.58305,0.4,0.54375,0.725,6.2518,5.2687,0.98305,60.314,60.211,60.211,60.172,60.114,60.214,60.173,60.212,62.518,5.8305,4,5.4375,7.25,62.518,52.687,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,1,135,109,0,1
